date;text;					
2017-11-15 02:38;"Going on board my @easyJet flight in @EdiAirport this afternoon	 with my suitable cabin luggage	 was an extremely upsetting experience. Saying that #EasyJet staff poorly managed the situation would be an understatement. They were rude and offensive. #NeverAgain pic.twitter.com/6PBfKmL9Un"			
2017-11-04 23:06;"Esperti di #Easyjet 	 a parte il bagaglio a mano da cappelliera di dimensioni 56x45x25	 posso portare anche una... http:// fb.me/923ja83qI"			
2017-11-04 22:00;"#Easyjet #7Nights #Flight + #Hotel #BeachDeals { http:// ift.tt/2r643gR } from #London #LutonAirport #londonislovinit pic.twitter.com/MQVWFD9xII"					
2017-11-04 21:56;"The new design of your app	 why do it? Is all I can say. #easyjet #easyjetappallingapp #AsBadAsRyanair"				
2017-11-04 21:47;"Are LFC playing for #Easyjet ? #WHULIV"					
2017-11-04 21:45;"#EASYJET #FLIGHT + #HOTEL #BEACHHOLIDAY #SALE { http://www. awin1.com/cread.php?awin mid=6296&awinaffid=229659&clickref=&p=http%3A%2F%2Fwww.easyjet.com%2Fen%2Fholidays%2Fdeals%2Fbeach-holidays%2F%3Futm_source%3Dawin_uk%26utm_medium%3DAfiliacion%26utm_campaign%3Deasterpromo%26awc%3D6296_1492012547_7625ba2b0326204c27646f8c6fa4edf4 … } with #DISCOUNTCODE #londonislovinit pic.twitter.com/YXodGRlCSg"					
2017-11-04 21:05;"1	000 jobs saved as easyJet acquires part of Air Berlin http:// snip.ly/1abyn #cabincrew #flightattendant #aviation #travel #easyjet"				
2017-11-04 21:01;"Nowa #bezpłatna usługa w samolotach #easyJet . #Ryanair i #WizzAir zostają w tyle http:// bit.ly/2z82lCA pic.twitter.com/T51ezCx6nI"					
2017-11-04 20:34;"#Easyjet kommt zum Flughafen #Frankfurt https:// flug.check24.de/news/easyjet-f rankfurt-flughafen-63757 … pic.twitter.com/xpcxfNMcMj"					
2017-11-04 19:50;"Big thank you to #easyjet for our flights to/from Faro 28/10 and today! Great pilots/crew & service for our 25th wedding anniversary bash."					
2017-11-04 18:52;"Flights from Lyon to Faro	 Portugal for €39! #france #lyon #portugal #faro #easyjet #travelfree #travelblog ... http:// fb.me/5ywBVJAOJ"				
2017-11-04 18:46;"EasyJet — 20 years Liverpool at John Lennon Airport http://www. chmchauffeuring.co.uk/1115/easyjet-2 0-years-liverpool-at-john-lennon-airport … #Liverpool #LiverpoolAirport #LPL #easyjet"					
2017-11-04 18:37;"#lowcost #voyages #compagniesaériennes - Casse-tête chinois pour #Easyjet et #Ryanair http://www. tourmag.com/Air-Berlin-Rya nair-easyJet-les-low-cost-dans-une-zone-de-turbulences_a89923.html …"					
2017-11-04 17:49;"easyJet is Going to Pay Ex-Air Berlin Cabin Crew For Up To 12-Months For Doing No Work http:// dlvr.it/PzCK2r #lowcost #easyjet"					
2017-11-04 17:26;"Want to get out of this cold #plane #portugal #filming #tv #crew #twin #easyJet #villalife https://www. instagram.com/p/BbEy-J7jQzE/"					
2017-11-04 16:00;"#Easyjet #Flight + #Hotel 5* #Luxury #BeachDeals { http://www. awin1.com/cread.php?awin mid=6296&awinaffid=229659&clickref=&p=http%3A%2F%2Fwww.easyjet.com%2Fen%2Fholidays%2Fdeals%2Fluxury-5-star-deals … } with #DISCOUNTCODE #Londonislovinit pic.twitter.com/E5ClACBWdU"					
2017-11-04 15:49;"EasyJet Airbus A320 #instaspotting #planelovers #rnav #spotting #36000ft #easyjet #airbus … https://www. instagram.com/p/BbEn5aIDEHS/"					
2017-11-04 15:00;"#EasyJet #7Nights #Flight + #Hotel 4* #BeachDeals from #London { http://www. awin1.com/cread.php?awin mid=6296&awinaffid=229659&clickref=&p=http%3A%2F%2Fwww.easyjet.com%2Fen%2Fholidays%2Fdeals%2F4-star-deals … …} #CANNES70 #LONDONislovinit pic.twitter.com/mkJKSf4i4Y"					
2017-11-04 14:48;"Adding Easyjet bag when another person made the booking http:// dlvr.it/PzBHTB #lowcost #easyjet"					
2017-11-04 14:45;"#easyJet à #Luxembourg : 5 ans d'opérations et une nouvelle ligne vers Berlin http:// laerien.fr/2017/11/03/eas yjet-luxembourg-5-ans-operations-nouvelle-ligne-berlin/ … via @AirInfoAviation"					
2017-11-04 13:30;"Boarded plane to Luton	 ten minutes later we disembark as the plane is officially 'broken' and no competent engineers on site! #Easyjet"				
2017-11-04 13:26;"This a.m. #EasyJet 's luggage belt at Alicante went down for at least 90 minutes so departures are delayed to wait for everyone to check-in"					
2017-11-04 12:50;"Ffs are they for real?!? I’d never fly with them now! Absolutely shocking #easyJet"					
2017-11-04 12:19;"Very disgusted with how #easyjet handling prices when #RyanairFlights not operating LON GAT to Belfast. Unfair to reg flyers on this route"					
2017-11-04 11:09;"£3.00 hotel I paid £88 because your rep at the airport was useless and I haven't included the £40 in taxis #EasyJet #Useless @BBCWatchdog https:// twitter.com/kerrianncook/s tatus/926525431494389760 …"					
2017-11-04 11:04;"#Parkgebühren - 50 Franken/12h im Westside. Da ist mein Flug mit #easyjet nach Alicante günstiger. https://www. blick.ch/news/schweiz/w elche-shopping-center-am-teuersten-sind-und-wem-wir-die-abzocke-zu-verdanken-haben-gebuehren-wahnsinn-bei-parkplaetzen-id7554380.html …"					
2017-11-04 10:58;"Bye bye winter .... #sunsoutsupsout soon #easyjet #wintersuncalling #fanaticsup … https://www. instagram.com/p/BbEGkpwB_T1/"					
2017-11-04 10:40;"Impressive..!! which attracts you more #Mine #EasyJet #PAW #Aircraft_lovers #Airlines #Pakistanaviationwatch pic.twitter.com/7ZPUI1NjB0"					
2017-11-04 10:00;"#EASYJET #FLIGHT + #HOTEL #CANARYISLAND #HOLIDAYS { http://www. awin1.com/cread.php?awin mid=6296&awinaffid=229659&clickref=&p=https%3A%2F%2Fwww.easyjet.com%2Fen%2Fholidays%2Fdeals%2Fsavings%2F … } #traveltuesday #beachthursday #ttot pic.twitter.com/dQYudjCz06"					
2017-11-04 08:58;"@williewalsh50 "In most cases UK ahead of game & UK can agree deals faster than EU" #EasyJet survey: UK citizens not put off EU by falling £"					
2017-11-04 04:19;"Fraport says easyJet granted slots at Frankfurt http:// dlvr.it/Pz7HCn #lowcost #easyjet"					
2017-11-04 04:19;"Four-year-old boy is Easyjet's 15 millionth passenger from Faro http:// dlvr.it/Pz7HCl #lowcost #easyjet"					
2017-11-04 01:46;"俺もここでサーフィンした！しかもeasyJetで飛んだ。あの時は飛行機なのに自由席でびっくりしたなあ。水冷たかったけど楽しかったなあ #easyjet #サーフィン #カナリヤ諸島 #surfing https:// twitter.com/easyjet/status /926479393400283136 …"					
2017-11-04 01:45;"Gute Nachricht für bisherige #AirBerliner . #EasyJet und #verdi unterzeichnen Vereinbarung. https://www. verdi.de/presse/pressem itteilungen/++co++1c6b0648-c09e-11e7-92b6-525400b665de … https://www. verdi.de/presse/pressem itteilungen/++co++1c6b0648-c09e-11e7-92b6-525400b665de …"					
2017-11-04 01:41;"Thinking Rome for the next city break but #easyjet don't fly there gonna have to fly with someone else"					
2017-11-04 01:22;"#Easyjet baut Aktivitäten in #Luxemburg aus http://www. wort.lu/de/business/lu ftfahrt-easyjet-fliegt-jetzt-auch-nach-berlin-59fc90aac1097cee25b76ad0 …"					
2017-11-04 00:27;"Major delays on #easyJet flights	 @Belfastairport ground handling mixed up bags for 2 planes! pic.twitter.com/FCTwetcgAA"				
2017-11-04 00:10;"Seems @easyJet will pretend to be looking into expenses claim for a year hoping people will just give up. #easyjet #sleazy #businessmodel"					
2017-11-03 23:52;"Great flight from @BristolAirport with #easyjet to Madrid for @AlunWithey stag weekend. Think the stewardesses wanted to stay with him! pic.twitter.com/kJ29RKuAdn"					
2017-11-03 23:43;"EasyJet Cabin Crew Requirements #cabincrew #easyjet #cabincrewjobs http:// dld.bz/gr2a9"					
2017-11-03 23:37;"@Joshua22986804 do you work for @easyJet ? Because you don't tweet and only reply tweets in favor of #easyJet"					
2017-11-03 23:30;"Britain's #easyJet agrees deal on job terms for ex-Air Berlin crew https:// reut.rs/2ztv1GX"					
2017-11-03 23:23;"Foggy morning again at work #airport #aviation #aircraft #taxi #taxiing #taxiway #easyjet … https://www. instagram.com/p/BbC3FghgOi1/"					
2017-11-03 22:40;"Luftfahrt: Easyjet zahlt Warteprämie für Ex-Air-Berliner http:// spon.de/ae6aQ #AirBerlin #easyjet"					
2017-11-03 22:35;"Flights from #Belfast -> #Iceland sounds good for a winter break	 right? #EasyJet have flights from £22.49! pic.twitter.com/BhwzsCpcsT"				
2017-11-03 22:21;"According to @Reuters 	 Fraport boss believes Frankfurt slots will be used to connect to Berlin Tegal. #easyJet https:// twitter.com/McWhirterAlex/ status/926090107928662017 …"				
2017-11-03 22:06;"Ik heb meer beenruimte bij #easyJet dan op #Alitalia"					
2017-11-03 22:00;"#Easyjet #7Nights #Flight + #Hotel #BeachDeals { http:// ift.tt/2r643gR } from #London #LutonAirport #londonislovinit pic.twitter.com/MQVWFD9xII"					
2017-11-03 21:45;"#EASYJET #FLIGHT + #HOTEL #BEACHHOLIDAY #SALE { http://www. awin1.com/cread.php?awin mid=6296&awinaffid=229659&clickref=&p=http%3A%2F%2Fwww.easyjet.com%2Fen%2Fholidays%2Fdeals%2Fbeach-holidays%2F%3Futm_source%3Dawin_uk%26utm_medium%3DAfiliacion%26utm_campaign%3Deasterpromo%26awc%3D6296_1492012547_7625ba2b0326204c27646f8c6fa4edf4 … } with #DISCOUNTCODE #londonislovinit pic.twitter.com/YXodGRlCSg"					
2017-11-03 21:27;"I am done! Holiday starts NOW!! #holiday #tenerife #easyjet #cantwait #sooexcited #nomorework … https://www. instagram.com/p/BbCpwIYBqos/"					
2017-11-03 20:50;"A 10 uur vertraging eindelijk aangekomen in Londen. 10 uur voor een vlucht van 40 minuten. Wat een hel #klm en #easyjet"					
2017-11-03 20:26;"Promo easyJet Holidays Séjours en ville à partir de 202.- ► http://www. i-Reductions.ch/easyjet.ch ◄ #easyjet #promo"					
2017-11-03 20:19;"#AirBerlin : 1000 Mitarbeiter zu #Easyjet http://www. wiwo.de/20539788.html? share=twitter …"					
2017-11-03 20:11;"@StevoTheMadMan I've sent you the Emma #easyjet on snap chat"					
2017-11-03 20:03;"#Easyjet und Verdi einig bei Bedingungen für #AirBerlin -er - via @airliners_de - http://www. airliners.de/easyjet-verdi- bedingungen-air-berliner/42763 …"					
2017-11-03 19:55;"#Tegel #Berlin #EasyJet #AirBerlin http:// fb.me/1vWcwPn7Y"					
2017-11-03 19:54;"Il volo #Pisa - #Londra U2 08234 #easyjet delle 17:20 è dato in partenza alle 18:20 #toscanaaeroporti"					
2017-11-03 19:38;"#Luftfahrt : #Easyjet zahlt Warteprämie für Ex- #AirBerlin -er http:// spon.de/ae6aQ via @SPIEGELONLINE"					
2017-11-03 17:15;"18 #tricks to #cut #Easyjet #flight #costs 	 including... beat school holiday price hikes @MoneySavingExp http:// ow.ly/8Emv30gdvYA pic.twitter.com/QoBMbUmH1i"				
2017-11-03 16:54;"One thing I will always do	 is get compensation when I've been messed about. Find out how I got an #easyjet #refund https:// buff.ly/2A6Oavl pic.twitter.com/rHKb79yoRx"				
2017-11-03 16:22;"Scottish storm trooper at #LutonAirport on route to #Aberdeen on #easyjet not an empire cruiser #StarWars pic.twitter.com/6pyCIhh7zp"					
2017-11-03 16:09;"An excellent address by Ali Gayward of easyJet at Quay Hotel last evening. Very interesting and well worth attending. #easyjet pic.twitter.com/W5zY0yYea0"					
2017-11-03 16:01;"#NEO #A320 #Easyjet pic.twitter.com/rJ3gIMiouF"					
2017-11-03 16:01;"#Easyjet #Flight + #Hotel 5* #Luxury #BeachDeals { http://www. awin1.com/cread.php?awin mid=6296&awinaffid=229659&clickref=&p=http%3A%2F%2Fwww.easyjet.com%2Fen%2Fholidays%2Fdeals%2Fluxury-5-star-deals … } with #DISCOUNTCODE #Londonislovinit pic.twitter.com/E5ClACBWdU"					
2017-11-03 15:00;"#EasyJet #7Nights #Flight + #Hotel 4* #BeachDeals from #London { http://www. awin1.com/cread.php?awin mid=6296&awinaffid=229659&clickref=&p=http%3A%2F%2Fwww.easyjet.com%2Fen%2Fholidays%2Fdeals%2F4-star-deals … …} #CANNES70 #LONDONislovinit pic.twitter.com/mkJKSflTty"					
2017-11-03 13:36;"#easyjet will you please tell me how I can find out what is going on with my flight? All info contradicts... please help!"					
2017-11-03 13:10;"#easyjet sent my luggage to the wrong country... I flight on the 1 of November and still nothing	 not even a update...."				
2017-11-03 13:06;"#easyjet I just want my luggage back.. I'm in Portugal for my 30th birthday and my luggage didn't arrived... I have everything to there..."					
2017-11-03 11:58;"tendances #SEO du 03/11 #NewYork #EasyJet #PatriceEvra #OM #RolexParisMasters @DonaldTrump - http:// bit.ly/2j7DyWt pic.twitter.com/8X5kHIRZml"					
2017-11-03 11:50;"Air Berlin	 Ryanair	 easyJet... les low cost dans une zone de turbulences #Ryanair #Airberlin #easyjet #lowcost http:// xfru.it/m3LjiG"			
2017-11-03 11:31;"Destinació #Milà #easyjet en Barcelona–El Prat Airport https://www. instagram.com/p/BbBlktrh14l8 Ue3ttkK2sIGjhkgNx-S-blrnuY0/ …"					
2017-11-03 10:53;"Seven-year-old slipped past security and boarded Easyjet flight http:// dlvr.it/PyzzB6 #lowcost #easyjet"					
2017-11-03 10:37;"Warte seit 40 Minuten im Flugzeug Respekt #easyjet"					
2017-11-03 10:23;"#EasyJet Backs Startup #WeSki in a Bet on Vacation-Package Bookings http:// sco.lt/6IMoRl"					
2017-11-03 10:00;"#EASYJET #FLIGHT + #HOTEL #CANARYISLAND #HOLIDAYS { http://www. awin1.com/cread.php?awin mid=6296&awinaffid=229659&clickref=&p=https%3A%2F%2Fwww.easyjet.com%2Fen%2Fholidays%2Fdeals%2Fsavings%2F … } #traveltuesday #beachthursday #ttot pic.twitter.com/dQYudjCz06"					
2017-11-03 09:45;"#lovelyweatherallyearround #paphos #paphosharbour #easyjet #paphoscapitalofculture2017 #beautifulpaphos #culture #cyprus #airbnb #ryanair pic.twitter.com/Krwlw4jwh3"					
2017-11-03 03:00;"Seven-year-old sneaks onto #Easyjet flight without ticket https:// buff.ly/2zt28uc pic.twitter.com/a3a3lc2S2n"					
2017-11-03 01:37;"#easyJet admit an unaccompanied child took a flight without a passport or boarding pass. http://www. independent.co.uk/travel/news-an d-advice/easyjet-flight-young-girl-seven-year-old-no-boarding-pass-geneva-airport-airport-security-a8033341.html …"					
2017-11-03 00:57;"Le plus surprenant c’est pas la fillette de 7 ans qui prend l’avion toute seule	 mais c’est le faite qu’il y est #easyjet a #Geneve"				
2017-11-02 23:42;"Thanks to #easyJet for the extra flight delay"					
2017-11-02 23:42;"A marginally better type on #easyjet compared with idiotAir I suppose. What the hell are these people doing in Milan? Surely the Costas!"					
2017-11-02 22:28;"Sprinkles no more. But we hope it resulted unto many extra visitors to the Netherlands #easyjet #nbtc #video ... http:// fb.me/6JKfCj3gM"					
2017-11-02 22:12;"Wingtip sunset #easyjet #pisa #italy #familyvisit #onmyway https://www. instagram.com/p/BbAKGZ1lOUM/"					
2017-11-02 22:00;"#Easyjet #7Nights #Flight + #Hotel #BeachDeals { http:// ift.tt/2r643gR } from #London #LutonAirport #londonislovinit pic.twitter.com/MQVWFD9xII"					
2017-11-02 22:00;"#EasyJet annonce le lancement d'un vol Paris-Londres en avion électrique d'ici 2027 http://www. konbini.com/fr/tendances-2 /easyjet-annonce-lancement-dun-vol-paris-londres-avion-electrique-dici-2027/#.WdApUWRXubs.twitter …"					
2017-11-02 21:45;"#EASYJET #FLIGHT + #HOTEL #BEACHHOLIDAY #SALE { http://www. awin1.com/cread.php?awin mid=6296&awinaffid=229659&clickref=&p=http%3A%2F%2Fwww.easyjet.com%2Fen%2Fholidays%2Fdeals%2Fbeach-holidays%2F%3Futm_source%3Dawin_uk%26utm_medium%3DAfiliacion%26utm_campaign%3Deasterpromo%26awc%3D6296_1492012547_7625ba2b0326204c27646f8c6fa4edf4 … } with #DISCOUNTCODE #londonislovinit pic.twitter.com/YXodGRlCSg"					
2017-11-02 20:59;"Un tema molto sottovalutato: le #FakeNews colpiscono anche i brand. Questo è il caso di #EasyJet https:// twitter.com/gvarisco/statu s/926130855164239872 …"					
2017-11-02 20:57;"Easy jet should be renamed easy delay. Standard. #easyjet"					
2017-11-02 20:43;"Team Network She will be at the @NWBusinessClub dinner tonight @QuayHotelandSpa with #EasyJet See you there @tansytweets @mobilecreche @ceginfach @Melanie_Lawton pic.twitter.com/Z30kay4MNA"					
2017-11-02 20:37;"@easyJet worst customer service ever ! #easyjet can you pls at least answer to your clients inquiries ? Find mine !"					
2017-11-02 20:28;"#airberlin #easyjet http:// fb.me/2dn7XJk1x"					
2017-11-02 20:25;"Pay a fortune for an #easyjet flight get my bag sent away and not even the jacket can stay with me. Getting better and better sleazy jet. pic.twitter.com/Kgwj0NlyUp"					
2017-11-02 19:24;"#EasyJet regala biglietti gratis su Facebook e Whatsapp: bufala o voli omaggio con BigWin? http://www. optimaitalia.com/blog/?p=882377"					
2017-11-02 19:18;"#EasyJet regala biglietti gratis su Facebook e Whatsapp: bufala o voli omaggio con BigWin? http://www. optimaitalia.com/blog/2017/11/0 2/easyjet-regala-biglietti-gratis-su-facebook-e-whatsapp-bufala-o-voli-omaggio-con-bigwin/882377 … pic.twitter.com/TniCB1xGq8"					
2017-11-02 18:43;"Cool tech by #easyJet but going much more into personalization in the future. #futureoftravel #digitaltraveltech pic.twitter.com/MdotDlPiZV"					
2017-11-02 18:41;"#Easyjet : e meno male che i controlli erano ferrei 	 http:// fb.me/1OZOQ8oeJ"				
2017-11-02 18:35;"Spectre. #easyjet #airbus320 #aerialphotography #boundforscotland #electriclemonadephotography https://www. instagram.com/p/Ba_xTt1D1ax/"					
2017-11-02 18:27;"À seulement 7 ans	 une fillette #fugue et réussit à monter dans un avion #easyJet SANS billet https://www. alibabuy.com/actualite/cors e/14303-fillette-fugue-reussit-monter-dans-avion-easyjet-sans-billet.html … pic.twitter.com/VojYgBLIHo"				
2017-11-02 18:17;"même aéroport on laisse pas embarquer uneRusse pourEgypte avec tous les papiers nécessaires #discrimination #easyjet https://www. closermag.fr/vecu/faits-div ers/en-fugue-une-petite-fille-arrive-a-monter-a-bord-d-un-avion-sans-billet-757431 …"					
2017-11-02 18:05;"If we were in charge at #EasyJet for the day	 we’d buy Bombardier's #CSeries aircraft. Here’s why http:// bit.ly/2yEGfaF #airline #aviation pic.twitter.com/oxHiH0quxB"				
2017-11-02 18:04;"Low-cost and Lufthansa bring winter cheer to Frankfurt airport	 with #Ryanair growth and #easyJet set for slots https:// reut.rs/2z9lVw0"				
2017-11-02 17:43;"The easyJet plc (EZJ) Rating Reiterated by Numis Securities Ltd http:// dlvr.it/PysVFj #lowcost #easyjet"					
2017-11-02 17:35;"Bambina di sette anni si imbarca da sola e senza biglietto su un volo #Easyjet https://www. ilmattino.it/primopiano/est eri/svizzera_bambina_di_sette_anni_si_imbarca_da_sola_senza_biglietto_su_un_volo_easyjet-3341339.html … @mattinodinapoli"					
2017-11-02 17:30;"#news #easyJet #ginevra #svizzera #security #airports http://www. ilmessaggero.it/primopiano/est eri/svizzera_bambina_di_sette_anni_si_imbarca_da_sola_senza_biglietto_su_un_volo_easyjet-3341117.html …"					
2017-11-02 17:29;"#Fraport lockt #Easyjet : Der nächste #Billigflieger nimmt #Kurs auf #Frankfurt http://www. handelsblatt.com/20532062.html? share=twitter …"					
2017-11-02 17:25;"Easyjet G-EZOL from TLL to LGW. Airbus A320	 250th Airbus livery. #tll #tllairport #easyjet … https://www. instagram.com/p/Ba_pQN3lcoj/"				
2017-11-02 17:00;"#Easyjet #Flight + #Hotel 5* #Luxury #BeachDeals { http:// ift.tt/2i1Qs6v } #traveltuesday #BeachThursday #ttot #tt pic.twitter.com/E5ClACBWdU"					
2017-11-02 16:45;"#EASYJET #FLIGHT + #HOTEL #HOLIDAYSALE . Use Code SUMMER18 { http://www. awin1.com/cread.php?awin mid=6296&awinaffid=229659&clickref=&p=http%3A%2F%2Fwww.easyjet.com%2Fen%2Fholidays%2Fdeals%2Fbeach-holidays%2F%3Futm_source%3Dawin_uk%26utm_medium%3DAfiliacion%26utm_campaign%3Deasterpromo%26awc%3D6296_1492012547_7625ba2b0326204c27646f8c6fa4edf4 … } #beachthursday #traveltuesday #… pic.twitter.com/34QMkWBJMg"					
2017-11-02 16:20;"#ChartOfTheWeek Av. yield curves for 400+ sectors on which #Ryanair and #EasyJet competed Jan-Oct 17 (€). Ryanair working hard to win pax! pic.twitter.com/vkeaGldiat"					
2017-11-02 16:14;"#easyjet #comeflywithme #gone pic.twitter.com/B9Dl93LmKb"					
2017-11-02 16:00;"#Easyjet #Flight + #Hotel 5* #Luxury #BeachDeals { http://www. awin1.com/cread.php?awin mid=6296&awinaffid=229659&clickref=&p=http%3A%2F%2Fwww.easyjet.com%2Fen%2Fholidays%2Fdeals%2Fluxury-5-star-deals … } with #DISCOUNTCODE #Londonislovinit pic.twitter.com/E5ClACBWdU"					
2017-11-02 15:59;"#EasyJet Lisbon to Bristol via the moon #NASA @Aeroporto de Lisboa https://www. instagram.com/p/Ba_fb4InE78B JpeHl5GKKx0OURiKixxjQIjdOk0/ …"					
2017-11-02 15:55;"Svizzera	 #bambina di sette anni si imbarca da sola e senza biglietto su un volo #easyjet https:// goo.gl/mCtuzE"				
2017-11-02 15:27;"Witamy w Świdniku fot. K. Wiśniewski #easyjet #pierwszylot #portlotniczylublin #lotnisko #airport @swidnikpl https://www. instagram.com/p/Ba1J86FFqvV/ pic.twitter.com/I9JCQjTJ3w"					
2017-11-02 15:21;"Svizzera	 #bambina di sette anni si imbarca da sola e senza biglietto su un volo #easyjet https:// goo.gl/Af6BDK"				
2017-11-02 15:10;"SUMMER | #easyJet #holidays is offering £100 off its #summer 2018 holidays - deal ends midight: https://www. weather2travel.com/deals-and-disc ounts/easyjet-holidays-discount-code.php … #travedeal pic.twitter.com/dLIRL7ijCm"					
2017-11-02 15:00;"#EasyJet #7Nights #Flight + #Hotel 4* #BeachDeals from #London { http://www. awin1.com/cread.php?awin mid=6296&awinaffid=229659&clickref=&p=http%3A%2F%2Fwww.easyjet.com%2Fen%2Fholidays%2Fdeals%2F4-star-deals … …} #CANNES70 #LONDONislovinit pic.twitter.com/mkJKSflTty"					
2017-11-02 14:55;"Dafür ist BER also gut ! #airlines #flights #Berlin #AirBerlin #Fiasko #Insolvenz #Lufthansa #parken #parking #Easyjet pic.twitter.com/ym4TDG9Z5g"					
2017-11-02 14:15;"#EasyJet #Flight + #Hotel #SpringHolidays Use Code SUMMER18 { http:// tidd.ly/e6bb74ec } #Beachthursday #tuesdaytravel pic.twitter.com/1rYoAodGj7"					
2017-11-02 14:10;"Starting off #ConwyBusinessMonth with @NWBusinessClub dinner Thur 2 Nov @QuayHotelandSpa with #EasyJet Joining us? http:// ow.ly/rCHD30ghzzi"					
2017-11-02 14:00;"Byddwn yn dechrau #MisBusnesConwy gyda @NWBusinessClub a siaradwr gwadd o #EasyJet yn @QuayHotelandSpa 2 Tachwedd. http:// ow.ly/rCHD30ghzzi"					
2017-11-02 13:59;"Yes same same - disgusting behaviour by #easyjet fraudsters... sell flights wi no seats! https:// twitter.com/loellison/stat us/925962154683043840 …"					
2017-11-02 13:59;"Disgusted wi #easyjet . Booked flight ages ago	 can’t check in online error... turn up ave no seat!!! App booked flight doesn’t mean seat!"				
2017-11-02 13:59;"#easyjet #fraud - sell flights/fares but no seat...why wud i book a flight an not want a seat?? Overbooked flights. Disgusted."					
2017-11-02 13:56;"#Easyjet nach #AirBerlin aus auch @Airport_FRA ? CEO Schulte sagt: Airline habe Slots beantragt. - #Q3BilanzPK"					
2017-11-02 13:48;"And the flight is delayed by 45 minutes. Absolutely appalling airline. #travel #EasyJet"					
2017-11-02 12:34;"@Schiphol #easyjet #takemehome @LIVYJx @LewJarvo27"					
2017-11-02 11:54;"Merci #easyjet que ceci ne soit pas possible... Cameroun: 5 enfants tués dans un attentat-suicide http:// po.st/N7sNzo via @LExpress"					
2017-11-02 10:00;"#EASYJET #FLIGHT + #HOTEL #CANARYISLAND #HOLIDAYS { http://www. awin1.com/cread.php?awin mid=6296&awinaffid=229659&clickref=&p=https%3A%2F%2Fwww.easyjet.com%2Fen%2Fholidays%2Fdeals%2Fsavings%2F … } #traveltuesday #beachthursday #ttot pic.twitter.com/dQYudjCz06"					
2017-11-02 09:45;"Let down #easyjet ... oversold a flight when we paid over the odds for a ticket booked in June!website didn't even work yeah. #erroronline"					
2017-11-02 06:07;"The easyJet plc (EZJ) Given “Buy” Rating at Beaufort Securities http:// dlvr.it/PynGtX #lowcost #easyjet"					
2017-11-02 04:19;"Wanted to share this rubbish article from on my #easyJet flight - annoys sharing bullshit “we can turn this around” #bcmets #bccww pic.twitter.com/RdsTwhtPb7"					
2017-11-02 04:00;"Old and new liveries of @easyJet at @manairport Oct 2017 #avgeek #A320 #Easyjet #Easyjet #MAN #Aviation pic.twitter.com/NcvaWpLcOi"					
2017-11-02 02:38;"#AvGeek #EasyJet @easyJet Glasgow to Bristol 16:50 today. Beautiful views. pic.twitter.com/1HReeyBq1c"					
2017-11-02 01:29;"Bye bye Menzies Aviation. Hello DHL #easyjet pic.twitter.com/yTpyuCVLU6"					
2017-11-01 23:06;"und man das ja auch gar nicht bräuchte	 da #easyjet das auf jeden Fall bezahlen würde	 das wäre Standard und ich Idiot hab das geglaubt."			
2017-11-01 22:29;"Solange in der hotline warten	 bis der Anruf nach 2h automatisch beendet wird. Wunderbar. #easyjet"				
2017-11-01 22:00;"#Easyjet #7Nights #Flight + #Hotel #BeachDeals { http:// ift.tt/2r643gR } from #London #LutonAirport #londonislovinit pic.twitter.com/MQVWFD9xII"					
2017-11-01 21:45;"#EASYJET #FLIGHT + #HOTEL #BEACHHOLIDAY #SALE { http://www. awin1.com/cread.php?awin mid=6296&awinaffid=229659&clickref=&p=http%3A%2F%2Fwww.easyjet.com%2Fen%2Fholidays%2Fdeals%2Fbeach-holidays%2F%3Futm_source%3Dawin_uk%26utm_medium%3DAfiliacion%26utm_campaign%3Deasterpromo%26awc%3D6296_1492012547_7625ba2b0326204c27646f8c6fa4edf4 … } with #DISCOUNTCODE #londonislovinit pic.twitter.com/YXodGRlCSg"					
2017-11-01 21:15;"#easyJet ofrecerá a sus pasajeros entretenimiento a bordo gratuito a través de sus propios dispositivos: http:// es.avionrevue.com/destacamos/eas yjet-ofrecera-a-sus-pasajeros-entretenimiento-a-bordo-gratuito-a-traves-de-sus-propios-dispositivos/ …"					
2017-11-01 20:01;"fuck off #EasyJet 2 hours delay so no champions league football at #Anfield this nite #LFC #YNWA"					
2017-11-01 19:30;"Voli in connessione disponibili grazie a Worldwide di #easyJet e voli in tutto il mondo http://www. letuenotiziediviaggio.it/2017/10/23/con -worldwide-by-easyjet-viaggi-in-tutto-il-mondo/ …"					
2017-11-01 18:50;"#easyJet augmente t il la température de sa cabine pour inciter les passagers à consommer ?"					
2017-11-01 17:22;"Summer flights from Amsterdam to IBIZA for €51! #ibiza #spain #amtesrdam #netherlands #easyjet #travelfree ... http:// fb.me/DldWASra"					
2017-11-01 16:00;"#Easyjet #Flight + #Hotel 5* #Luxury #BeachDeals { http://www. awin1.com/cread.php?awin mid=6296&awinaffid=229659&clickref=&p=http%3A%2F%2Fwww.easyjet.com%2Fen%2Fholidays%2Fdeals%2Fluxury-5-star-deals … } with #DISCOUNTCODE #Londonislovinit pic.twitter.com/E5ClACBWdU"					
2017-11-01 15:24;"#Lyon -Essaouira #low -cost #EasyJet ' http:// fb.me/2hOg0YjV4"					
2017-11-01 15:17;"Passengers flying from Liverpool can now jet off to the city of canals with #easyjet #clearedfortakeoff Congrats @LPL_Airport @veniceairport pic.twitter.com/cwdGV3sxEq"					
